sha256	size	count	paths	top_level_dirs	extensions	basenames	risk_flags	classification	classification_reason
015eb4979ce60f4c9b080b92ddf956cf500af56a8241de8feaff1ac97d1f6bc7	814	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Jinxed Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Jinxed Deck.dck	Manalink3, Mods	.dck	Jinxed Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
3f10304009f0b5732c3b754971b58f05e78dc723543815ef564636f1014bdefc	814	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Metalcrafct Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Metalcrafct Deck.dck	Manalink3, Mods	.dck	Metalcrafct Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
dd795f027bcabf509167fba36832c09599f89bf26f3e48fef5d0b53fd15b9c83	814	2	Manalink3/Mods/PlayDeck/Degenerate/Tribal/Myr Rotator.dck | Mods/PlayDeck/Degenerate/Tribal/Myr Rotator.dck	Manalink3, Mods	.dck	Myr Rotator.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
9d703e0b036d2b0916ea6c4c49c8400ed7f8d3e8c0c7810df4cb27e131fdc5ef	814	2	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Elite Blast Deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Elite Blast Deck.dck	Manalink3, Mods	.dck	Elite Blast Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
76a72fd2554820ee543d13a23e31359c2572867bc81925ecf6ed58854b29bdf7	814	2	Manalink3/Program/PlayDeck/Lich Run Ramp.dck | Playdeck/Lich Run Ramp.dck	Manalink3, Playdeck	.dck	Lich Run Ramp.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
82459b3cffa5d45a8ed068d94f12dee362dee541653f24ce5baad89dee547929	814	2	decks - rawky/0992.dck | decks/0992.dck	decks, decks - rawky	.dck	0992.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
ba5999acf90b0c2b5ac64b1dda321abb84c8473bd8e6ef57d2581a1e658e7f53	407	3	Manalink3/Mods/PlayDeck/Degenerate/Themed/Planeswalkers/Urza Wanabee.dck | Mods/PlayDeck/Degenerate/Themed/Planeswalkers/Urza Wanabee.dck | Playdeck/Urza Wanabee.dck	Manalink3, Mods, Playdeck	.dck	Urza Wanabee.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
2ce779a316f7ccd0ce3ae0b704fb15387b652e391dcf253d19d0d4a8ba44d7c2	407	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Instant Gratification.dck | Manalink3/Program/PlayDeck/Instant Gratification.dck | Mods/PlayDeck/PlayDeck_Brewin/Instant Gratification.dck	Manalink3, Mods	.dck	Instant Gratification.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
1bdc0077cfdf498e127820b978421e003fec67e694a166909e49bd6d9501b8c1	407	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Mob Hack.dck | Manalink3/Program/PlayDeck/Mob Hack.dck | Mods/PlayDeck/PlayDeck_Brewin/Mob Hack.dck	Manalink3, Mods	.dck	Mob Hack.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
863a0d36e1d7dc4d3137160b0b0e087f012a44f8d6291f851a067dd925da23e4	813	2	Manalink3/Mods/PlayDeck/Mono Set/Return to Ravnica/DGM Maze End.dck | Mods/PlayDeck/Mono Set/Return to Ravnica/DGM Maze End.dck	Manalink3, Mods	.dck	DGM Maze End.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
1c7c0705be8ff3c2efd66761e0e01909d26698d2ebac0a4c364763d43ea0747b	812	2	Decks - Tim/0030.dck | Decks - revision/0030.dck	Decks - Tim, Decks - revision	.dck	0030.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
08573875d8ea155c09453d5bceb0a6aea364d0058e5f0151bfe6293ab8a455b0	812	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Horrors Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Horrors Deck.dck	Manalink3, Mods	.dck	Horrors Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
72310b063d08cfd564c16ea104901ec9150c21f899dace71576525075b727342	812	2	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Five-Color Good Stuff.dck | Mods/PlayDeck/PlayDeck_Korath/Five-Color Good Stuff.dck	Manalink3, Mods	.dck	Five-Color Good Stuff.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
bc263dd6a514c9799ebc75a4f409b30506f66230314de3f4f96ed8b900090a83	812	2	Manalink3/Program/PlayDeck/Fauna Shaman.dck | Playdeck/Fauna Shaman.dck	Manalink3, Playdeck	.dck	Fauna Shaman.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
c112850310b5d0c35682f9fc131945bd2ad779fdb2b12f240019293960725064	406	3	Manalink3/Mods/PlayDeck/Degenerate/Tribal/NLdecV2 Spider.dck | Mods/PlayDeck/Degenerate/Tribal/NLdecV2 Spider.dck | Playdeck/NLdecV2 Spider.dck	Manalink3, Mods, Playdeck	.dck	NLdecV2 Spider.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
9b4815b9a1438eddcb8daa65016e9e570b935e859970050d3582fc164eb64f09	406	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Fungus AmongUs.dck | Manalink3/Program/PlayDeck/Fungus AmongUs.dck | Mods/PlayDeck/PlayDeck_Brewin/Fungus AmongUs.dck	Manalink3, Mods	.dck	Fungus AmongUs.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
3b903b45cb004d0b4fbaa939073046d9708bac3e2754cff497c14f39880624e6	406	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/single_Brandon_Exalted.dck | Manalink3/Program/PlayDeck/single_Brandon_Exalted.dck | Mods/PlayDeck/PlayDeck_Brewin/single_Brandon_Exalted.dck	Manalink3, Mods	.dck	single_Brandon_Exalted.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
11eb62ffb459e39f88cdff3f0f005bae0d653b678e80544ae9ab5e1498291f6a	811	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Green Seeker Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Green Seeker Deck.dck	Manalink3, Mods	.dck	Green Seeker Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
3f03813f1a245acdca60fc03d5126e2b2042c878892ba58ed8154ae6689822f1	811	2	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Humanity Vengeance Avacyn.dck | Mods/PlayDeck/PlayDeck_Brewin/Humanity Vengeance Avacyn.dck	Manalink3, Mods	.dck	Humanity Vengeance Avacyn.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
2c091fcbf5748e0df3eef15d337777ec409e04bc336dff74ca0e8a72e783e8db	811	2	Manalink3/Mods/PlayDeck/PlayDeck_Korath/The Frown Yard.dck | Mods/PlayDeck/PlayDeck_Korath/The Frown Yard.dck	Manalink3, Mods	.dck	The Frown Yard.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
5f7c326aa1a041dd06f4e43ddd3e4b99f34995872632caeeb71f5fe278d9b622	810	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Dauthi (black shadow) Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Dauthi (black shadow) Deck.dck	Manalink3, Mods	.dck	Dauthi (black shadow) Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
5c065a6210fb12164a47f3dc52b41cfb2e7f3e78e409787d56cfa5a54d11c784	810	2	Manalink3/Program/PlayDeck/FRF WR Stampeding Hordes.dck | Playdeck/FRF WR Stampeding Hordes.dck	Manalink3, Playdeck	.dck	FRF WR Stampeding Hordes.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
1000443955ef700045ec46978370cecb4543135f128219a890f713395ba73b25	405	3	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Lord of the Pit.dck | Manalink3/Program/PlayDeck/Lord of the Pit.dck | Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Lord of the Pit.dck	Manalink3, Mods	.dck	Lord of the Pit.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
5f658f2e8cf2cd4209266138f51480509aa77dcfcdbafd5f5dfb7976832c799e	405	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Clock's Ticking.dck | Manalink3/Program/PlayDeck/Clock's Ticking.dck | Mods/PlayDeck/PlayDeck_Brewin/Clock's Ticking.dck	Manalink3, Mods	.dck	Clock's Ticking.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
e28cd500c830d66a002b35f6e8e84fef966608a8b25af1a59b04cfe50a2739a6	405	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Deranged Nightmare.dck | Manalink3/Program/PlayDeck/Deranged Nightmare.dck | Mods/PlayDeck/PlayDeck_Brewin/Deranged Nightmare.dck	Manalink3, Mods	.dck	Deranged Nightmare.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
fb83eee46b046226c2dbb0307399b7bdb4b9c0306ee3dbaee4dd86f843a09d16	405	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Legacy_Taron_OhaiProgenitus.dck | Manalink3/Program/PlayDeck/Legacy_Taron_OhaiProgenitus.dck | Mods/PlayDeck/PlayDeck_Brewin/Legacy_Taron_OhaiProgenitus.dck	Manalink3, Mods	.dck	Legacy_Taron_OhaiProgenitus.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
bc1ecdfcae863b48477c0811db6ab8dbf6f70158223d88bfcec73c1f1e1a9584	405	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Monoblue Control 2.dck | Manalink3/Program/PlayDeck/Monoblue Control 2.dck | Mods/PlayDeck/PlayDeck_Brewin/Monoblue Control 2.dck	Manalink3, Mods	.dck	Monoblue Control 2.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
9ab6a52e138062a87514c9a3ce2e823652e47e6bd8a0c708b08d816e15396c3a	405	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Sea Drake.dck | Manalink3/Program/PlayDeck/Sea Drake.dck | Mods/PlayDeck/PlayDeck_Brewin/Sea Drake.dck	Manalink3, Mods	.dck	Sea Drake.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
ab2ee76bee3b0f6953f80a0db48990288832d297f24057d068279b9ab7620de2	405	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Total Control.dck | Manalink3/Program/PlayDeck/Total Control.dck | Mods/PlayDeck/PlayDeck_Brewin/Total Control.dck	Manalink3, Mods	.dck	Total Control.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
fc4fd69feddab41e6c619921f4f7c230f70fd9edfb9afaaaf4c6e9a82f2cdfbd	809	2	Decks - Tim/0291.dck | Decks - revision/0291.dck	Decks - Tim, Decks - revision	.dck	0291.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
4376f014b19a1966dddfe4438c2bc188923ec7be80284e5e81c7b06b6708ed19	809	2	Manalink3/Mods/PlayDeck/Degenerate/Themed/Animar/Animar Experiment.dck | Mods/PlayDeck/Degenerate/Themed/Animar/Animar Experiment.dck	Manalink3, Mods	.dck	Animar Experiment.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
593a78a71f08a6934d7fa9d3065d8db4076fe61d01bca74707fa6b320b683524	809	2	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Tribal Wolf Gruul 1.dck | Mods/PlayDeck/PlayDeck_Brewin/Tribal Wolf Gruul 1.dck	Manalink3, Mods	.dck	Tribal Wolf Gruul 1.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
83ec6a95c21571c2cb1610c3ac0f8a96967769c683567065b50b39a106e1ae24	809	2	Manalink3/Mods/PlayDeck/PlayDeck_Korath/ToolBox Pod.dck | Mods/PlayDeck/PlayDeck_Korath/ToolBox Pod.dck	Manalink3, Mods	.dck	ToolBox Pod.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
af6781714c6d19ef18203e5afef7b0787b698ea62b8ef98a1f4c2cebbbcade87	809	2	Manalink3/Program/PlayDeck/JOU Voracious Rage.dck | Playdeck/JOU Voracious Rage.dck	Manalink3, Playdeck	.dck	JOU Voracious Rage.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
738392e20168e1ce0777b74a27e3af5e6dc7bee779109a172cdcb2b8a9f02d4b	808	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Clerics, Unholy Ritual Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Clerics, Unholy Ritual Deck.dck	Manalink3, Mods	.dck	Clerics, Unholy Ritual Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
07af5e7c85561e0f31d2e38801e9d0cdefe8eed58db3bb051a7b84f44fb9f3ea	808	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Stealing Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Stealing Deck.dck	Manalink3, Mods	.dck	Stealing Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
99133e246565b842915c4356fd479b49fda1db1e0478643df3d88818fb5bbc28	808	2	Manalink3/Mods/PlayDeck/Degenerate/Tribal/Tribal Human White 1.dck | Mods/PlayDeck/Degenerate/Tribal/Tribal Human White 1.dck	Manalink3, Mods	.dck	Tribal Human White 1.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
d1ef9e755cea1a5145c60de63e0c6feed6ecf31f57f5eac469e25b19b260a2df	808	2	Manalink3/Mods/PlayDeck/Mono Set/Fate Reforged/FRF WR Stampeding Hordes.dck | Mods/PlayDeck/Mono Set/Fate Reforged/FRF WR Stampeding Hordes.dck	Manalink3, Mods	.dck	FRF WR Stampeding Hordes.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
de9a14d3fb78304e108fd1dd06e4f034676837628422d1e22d49aa654e687fbb	808	2	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Faeries, Dark Side Deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Faeries, Dark Side Deck.dck	Manalink3, Mods	.dck	Faeries, Dark Side Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
856a93cd14d2731cded232125bd25f637cb4a5336bd33e2ddacd3d929a02c240	808	2	Manalink3/Mods/PlayDeck/PlayDeck_Korath/NonCoded/Enduring Ideal.dck | Mods/PlayDeck/PlayDeck_Korath/NonCoded/Enduring Ideal.dck	Manalink3, Mods	.dck	Enduring Ideal.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
5d45425d375bfa2391bf8e897cbe2c22e1e01fae06b44b17bc6bd7724c573ba8	808	2	Manalink3/Mods/PlayDeck/PlayDeck_Korath/The Bane of Standard.dck | Mods/PlayDeck/PlayDeck_Korath/The Bane of Standard.dck	Manalink3, Mods	.dck	The Bane of Standard.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
60bacf83b270fc33e75f8b4abe9e6c407b9762b8f0805ff465f660d6e24860c1	404	3	Manalink3/Mods/PlayDeck/Degenerate/Themed/ControlNonblue/ContractMulligan.dck | Mods/PlayDeck/Degenerate/Themed/ControlNonblue/ContractMulligan.dck | Playdeck/ContractMulligan.dck	Manalink3, Mods, Playdeck	.dck	ContractMulligan.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
3278be38e657003b64e038ffdf50b5dcc821e77a83716a5f877e7621c842656a	404	3	Manalink3/Mods/PlayDeck/Degenerate/Themed/DredgeHermit/Dredge.dck | Mods/PlayDeck/Degenerate/Themed/DredgeHermit/Dredge.dck | Playdeck/Dredge.dck	Manalink3, Mods, Playdeck	.dck	Dredge.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
c5f6c965f3f0d849b58881f5689961aa655f42b5c653b1fe6673cd73bd8e9668	404	3	Manalink3/Mods/PlayDeck/Manalink Tournament/Legacy_Salbei_His Lameness.dck | Mods/PlayDeck/Manalink Tournament/Legacy_Salbei_His Lameness.dck | Playdeck/Legacy_Salbei_His Lameness.dck	Manalink3, Mods, Playdeck	.dck	Legacy_Salbei_His Lameness.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
9f75a3949a22b6c1e1eaa97dbbd493fb92a9294808479af526b67c409485a668	404	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Itch the Lich.dck | Manalink3/Program/PlayDeck/Itch the Lich.dck | Mods/PlayDeck/PlayDeck_Brewin/Itch the Lich.dck	Manalink3, Mods	.dck	Itch the Lich.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
f73e829f0e0680c516d2dcdfa5d2d36ffba9d5719fad10e3837433f15501194a	404	3	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Mono Green Ramp.dck | Manalink3/Program/PlayDeck/Mono Green Ramp.dck | Mods/PlayDeck/PlayDeck_Brewin/Mono Green Ramp.dck	Manalink3, Mods	.dck	Mono Green Ramp.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
0bb23eb3224f015a2ea0bafb134b628c0d97833039eaf9e3470bedb20699b7ed	807	2	Manalink3/Mods/PlayDeck/2009/T1 - Time Vault.dck | Mods/PlayDeck/2009/T1 - Time Vault.dck	Manalink3, Mods	.dck	T1 - Time Vault.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
29349324df4a232e05caee02aecc8e86ad89a5d0b6f41db00b25d8ca8966c3ac	807	2	Manalink3/Mods/PlayDeck/Mono Set/Theros/JOU Voracious Rage.dck | Mods/PlayDeck/Mono Set/Theros/JOU Voracious Rage.dck	Manalink3, Mods	.dck	JOU Voracious Rage.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
30660898b5ae3d92a1560cf166e0907155cf386435a2580943ac9fb72f488ff1	806	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Goblin Invasion Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Goblin Invasion Deck.dck	Manalink3, Mods	.dck	Goblin Invasion Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
7844d097d6f7825ac3de5d92a3d4c3a8a265d2bbbc92a8c91edd23570ce84f83	806	2	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Slivers, White Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Slivers, White Deck.dck	Manalink3, Mods	.dck	Slivers, White Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
eb820aa8dbad2e31d0994170f20598fc5aec5bb0cc9055d95dee1169114c9dfe	806	2	Manalink3/Mods/PlayDeck/Mono Set/Innistrad/Angelic Might Avacyn.dck | Mods/PlayDeck/Mono Set/Innistrad/Angelic Might Avacyn.dck	Manalink3, Mods	.dck	Angelic Might Avacyn.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
04842890c987c2a85e52f0ebf48f01c7f42318c08e12b463b30f24aac8d9b284	806	2	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Mirage Deck 2.dck | Mods/PlayDeck/PlayDeck_Brewin/Mirage Deck 2.dck	Manalink3, Mods	.dck	Mirage Deck 2.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
5fa403bbf73da25881ab0c7a4f565718267677ce53de296a9c84785550d48ddf	806	2	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Exploring the Academy.dck | Mods/PlayDeck/PlayDeck_Korath/Exploring the Academy.dck	Manalink3, Mods	.dck	Exploring the Academy.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
1be2607c14e20ceb98433d7c593defa10b8e3422188bf2470de148aab8a5ac6e	806	2	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Nic Fit.dck | Mods/PlayDeck/PlayDeck_Korath/Nic Fit.dck	Manalink3, Mods	.dck	Nic Fit.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
